place_type,place_name,link_name,condo_link
University/College,University of the Thai Chamber of Commerce,university-of-the-thai-chamber-of-commerce,https://propertyhub.in.th/en/listings/for-sell-2-bedroom-45sqm-special-price-6-59-mbideo-mobi-rama-9-near-phraram-kao-9-mrt-station-80-meters---2769207
University/College,University of the Thai Chamber of Commerce,university-of-the-thai-chamber-of-commerce,https://propertyhub.in.th/en/listings/for-sell-hot-price-condo-2-bedroom-45sqm-special-price-6-59-mbideo-mobi-rama-9-near-phraram-kao-9-mrt-station-80-meters---2886045
University/College,University of the Thai Chamber of Commerce,university-of-the-thai-chamber-of-commerce,https://propertyhub.in.th/en/listings/for-sell-hot-price-2-bedroom-45sqm-special-price-6-69-mbideo-mobi-rama-9-near-phraram-kao-9-mrt-station-80-meters---3516392
University/College,University of the Thai Chamber of Commerce,university-of-the-thai-chamber-of-commerce,https://propertyhub.in.th/en/listings/for-sell-condo-ideo-mobi-rama-9-2bedroom-6-89-mb-near-phraram-kao-9-mrt-station---2499522
University/College,University of the Thai Chamber of Commerce,university-of-the-thai-chamber-of-commerce,https://propertyhub.in.th/en/listings/for-sell-condo-ideo-mobi-rama-9-2bedroom-6-99-mb-near-phraram-kao-9-mrt-station--a6550934---2523319
University/College,University of the Thai Chamber of Commerce,university-of-the-thai-chamber-of-commerce,https://propertyhub.in.th/en/listings/for-sell-ideo-mobi-rama-9-selling-price-6-990-000-baht-near-phraram-kao-9-mrt-station-80-meters---2523366
University/College,University of the Thai Chamber of Commerce,university-of-the-thai-chamber-of-commerce,https://propertyhub.in.th/en/listings/for-sell-ideo-mobi-rama-9-2bed-55sqm-net-price-7-89-mb-fees-and-taxes-are-included---2364500
University/College,University of the Thai Chamber of Commerce,university-of-the-thai-chamber-of-commerce,https://propertyhub.in.th/en/listings/for-sell-ideo-mobi-rama-9-2bedroom-duplex-62sqm-selling-price-8-190-000-baht-near-phraram-kao-9-mrt-station-80-meters---2886049
University/College,University of the Thai Chamber of Commerce,university-of-the-thai-chamber-of-commerce,https://propertyhub.in.th/en/listings/for-sell-condo-ideo-mobi-rama9-selling-price-8-49-mb-near-phraram-kao-9-mrt-station--b86b09b2---2828033
University/College,University of the Thai Chamber of Commerce,university-of-the-thai-chamber-of-commerce,https://propertyhub.in.th/en/listings/for-sell-ideo-mobi-rama-9-selling-price-8-690-000-baht-fees-and-taxes-are-included-near-phraram-kao-9-mrt-station-80-meters---2885858
University/College,University of the Thai Chamber of Commerce,university-of-the-thai-chamber-of-commerce,https://propertyhub.in.th/en/listings/for-sell-ideo-mobi-rama-9-selling-price-8-990-000-baht-near-phraram-kao-9-mrt-station-80-meters---2364584
University/College,University of the Thai Chamber of Commerce,university-of-the-thai-chamber-of-commerce,https://propertyhub.in.th/en/listings/for-sell-condo-ideo-mobi-rama-9-2bedroom-near-phraram-kao-9-mrt-station---2828044
University/College,University of the Thai Chamber of Commerce,university-of-the-thai-chamber-of-commerce,https://propertyhub.in.th/en/listings/for-sell-ideo-mobi-rama-9-2bedroom-duplex-62sqm-near-phraram-kao-9-mrt-station-80-meters---2883863
University/College,University of the Thai Chamber of Commerce,university-of-the-thai-chamber-of-commerce,https://propertyhub.in.th/en/listings/for-sale-i-biza-condominium-tenant-included-furniture-decoration-with-electrical-appliances---3434576
University/College,University of the Thai Chamber of Commerce,university-of-the-thai-chamber-of-commerce,https://propertyhub.in.th/en/listings/for-sell-28chidlom-2bed-79sqm-line-id-pfagent---3753131
University/College,University of the Thai Chamber of Commerce,university-of-the-thai-chamber-of-commerce,https://propertyhub.in.th/en/listings/the-line-asoke-ratchada-close-to-mrt-rama9---3842200
University/College,University of the Thai Chamber of Commerce,university-of-the-thai-chamber-of-commerce,https://propertyhub.in.th/en/listings/xt-huaikhwang--aafa096b---3905698
University/College,University of the Thai Chamber of Commerce,university-of-the-thai-chamber-of-commerce,https://propertyhub.in.th/en/listings/urgent-sell-i-house-rca-studio-26sqm-line-id-pfagent---3357073
University/College,University of the Thai Chamber of Commerce,university-of-the-thai-chamber-of-commerce,https://propertyhub.in.th/en/listings/for-sell-ideo-q-phayathai-1bed-40sqm-line-id-pfagent---3719647
University/College,University of the Thai Chamber of Commerce,university-of-the-thai-chamber-of-commerce,https://propertyhub.in.th/en/listings/ideo-q-siam-rachathewi-1bed-30sqm-line-id-pfagent---3691373
University/College,University of the Thai Chamber of Commerce,university-of-the-thai-chamber-of-commerce,https://propertyhub.in.th/en/listings/casa-asoke-dindaeng-1bed-31sqm-line-id-pfagent---3599464
University/College,University of the Thai Chamber of Commerce,university-of-the-thai-chamber-of-commerce,https://propertyhub.in.th/en/listings/for-sell-the-line-jatujak-2beds-62sqm-fully-furnished-ready-to-move-in---2992879
University/College,University of the Thai Chamber of Commerce,university-of-the-thai-chamber-of-commerce,https://propertyhub.in.th/en/listings/urgently-aree-place-phaholyothin-for-sale-4-4m-with-fully-furnished---3887006
University/College,University of the Thai Chamber of Commerce,university-of-the-thai-chamber-of-commerce,https://propertyhub.in.th/en/listings/sale-condo-lumpini-place-mrt-rama-9-2-beds-tower-b-floor-7---3815754
University/College,University of the Thai Chamber of Commerce,university-of-the-thai-chamber-of-commerce,https://propertyhub.in.th/en/listings/t-c-green-rama-9-tower-a-floor-12-39-sq-m--a04e0912---3623443
University/College,University of the Thai Chamber of Commerce,university-of-the-thai-chamber-of-commerce,https://propertyhub.in.th/en/listings/sell-​​a-space-asoke-ratchada-price-2-290-000-baht---3640201
University/College,University of the Thai Chamber of Commerce,university-of-the-thai-chamber-of-commerce,https://propertyhub.in.th/en/listings/the-line-jatujak-mochit-sale-11-880-000-million-baht-area-size-61-sq-m-32nd-floor-2-bedrooms-2-bathrooms---3391895
University/College,University of the Thai Chamber of Commerce,university-of-the-thai-chamber-of-commerce,https://propertyhub.in.th/en/listings/o1312-the-line-phahon-pradipat-project-sold-for-only-4-490-000-baht-area-size-27-sq-m-19th-floor-1-bedroom-1-bathroom---3738843
University/College,University of the Thai Chamber of Commerce,university-of-the-thai-chamber-of-commerce,https://propertyhub.in.th/en/listings/sale-casa-asoke-dindaeng-fl-6-pool-view-line-thefirstagent---3347061
University/College,University of the Thai Chamber of Commerce,university-of-the-thai-chamber-of-commerce,https://propertyhub.in.th/en/listings/sale-life-asoke-rama-9-b-building-fl-23-near-mrt-rama-9-line-thefirstagent---3541737
University/College,University of the Thai Chamber of Commerce,university-of-the-thai-chamber-of-commerce,https://propertyhub.in.th/en/listings/condo-for-sale-centric-ratchada-huai-khwang-fully-furnished--a166098d---3905629
University/College,University of the Thai Chamber of Commerce,university-of-the-thai-chamber-of-commerce,https://propertyhub.in.th/en/listings/ivy-ampio-condo-ratchada-condo--aca509d9---3665788
University/College,University of the Thai Chamber of Commerce,university-of-the-thai-chamber-of-commerce,https://propertyhub.in.th/en/listings/life-asoke-rama9-condo-for-sale---3665808
University/College,University of the Thai Chamber of Commerce,university-of-the-thai-chamber-of-commerce,https://propertyhub.in.th/en/listings/condo-for-sale-the-line-asoke-ratchada-fully-furnished--aca808c1---3905625
University/College,University of the Thai Chamber of Commerce,university-of-the-thai-chamber-of-commerce,https://propertyhub.in.th/en/listings/baan-pathumwan-46-sq-m-14-th-floor-corner-unit---3850497
University/College,University of the Thai Chamber of Commerce,university-of-the-thai-chamber-of-commerce,https://propertyhub.in.th/en/listings/condo-for-sale-in-baan-pathumwan--9ff608b4---3877185
University/College,University of the Thai Chamber of Commerce,university-of-the-thai-chamber-of-commerce,https://propertyhub.in.th/en/listings/condo-for-sale-maestro-03-ratchada-rama-9-1-room-8th-floor-building-a-near-fortune-town-line-id-247sbpis---3838278
University/College,University of the Thai Chamber of Commerce,university-of-the-thai-chamber-of-commerce,https://propertyhub.in.th/en/listings/condo-for-sale-ideo-mix-phaholyothin-1-bedroom-9th-floor-near-bts-saphan-khwai-line-id-247sbpis---3838300
University/College,University of the Thai Chamber of Commerce,university-of-the-thai-chamber-of-commerce,https://propertyhub.in.th/en/listings/condo-for-sale-the-seed-ratchada-huay-kwang-1-bedroom-5th-floor-building-b-near-mrt-huai-khwang-line-id-454hhbsx---3839339
University/College,University of the Thai Chamber of Commerce,university-of-the-thai-chamber-of-commerce,https://propertyhub.in.th/en/listings/for-sale-life-ratchadapisek-2-br-1-ba-near-mrt-huay-kwang-line-id-167hmxgo---3843181
University/College,University of the Thai Chamber of Commerce,university-of-the-thai-chamber-of-commerce,https://propertyhub.in.th/en/listings/belle-grand-rama-9-condo-for-sale-2-bedrooms-1-bathroom-78-square-meters-mrt-rama-9-line-id-167hmxgo---3843190
University/College,University of the Thai Chamber of Commerce,university-of-the-thai-chamber-of-commerce,https://propertyhub.in.th/en/listings/condo-for-sale-jry-condo-rama-9-8th-floor-near-huamark-town-center-line-id-454hhbsx---3846531
University/College,University of the Thai Chamber of Commerce,university-of-the-thai-chamber-of-commerce,https://propertyhub.in.th/en/listings/condo-for-sale-the-lofts-asoke-1-bedroom-3rd-floor-near-ban-suan-asoke-shop-line-id-167hmxgo---3846568
University/College,University of the Thai Chamber of Commerce,university-of-the-thai-chamber-of-commerce,https://propertyhub.in.th/en/listings/condo-for-sale-u-vipha-ladprao-type-1-bedroom-size-31-sqm-building-b-2nd-floor-near-mrt-chatuchak-line-id-454hhbsx---3848092
University/College,University of the Thai Chamber of Commerce,university-of-the-thai-chamber-of-commerce,https://propertyhub.in.th/en/listings/condo-for-sale-centric-ratchada-huay-kwang-1-bedroom-5th-floor-near-mrt-huai-khwang-line-id-247sbpis---3848117
University/College,University of the Thai Chamber of Commerce,university-of-the-thai-chamber-of-commerce,https://propertyhub.in.th/en/listings/condo-for-sale-fuse-miti-ratchada-sutthisan-1-bedroom-14th-floor-near-sutthisan-fire-station-line-id-167hmxgo---3848173
University/College,University of the Thai Chamber of Commerce,university-of-the-thai-chamber-of-commerce,https://propertyhub.in.th/en/listings/condo-for-sale-ideo-phahon-chatuchak-2-bedrooms-size-64-sq-m-30th-floor-near-or-tor-kor-market-line-id-247sbpis---3848181
University/College,University of the Thai Chamber of Commerce,university-of-the-thai-chamber-of-commerce,https://propertyhub.in.th/en/listings/condo-for-sale-noble-reflex-ari-1-bedroom-4th-floor-near-villa-market-line-id-454hhbsx---3848191
University/College,University of the Thai Chamber of Commerce,university-of-the-thai-chamber-of-commerce,https://propertyhub.in.th/en/listings/condo-for-sale-u-vipha-ladprao-2-bedrooms-4th-floor-building-a-near-bts-mo-chit-line-id-454hhbsx---3851935
University/College,University of the Thai Chamber of Commerce,university-of-the-thai-chamber-of-commerce,https://propertyhub.in.th/en/listings/condo-for-sale-the-next-ladprao-44-1-bedroom-6th-floor-building-a-near-mrt-ratchada-line-id-247sbpis---3855437
University/College,University of the Thai Chamber of Commerce,university-of-the-thai-chamber-of-commerce,https://propertyhub.in.th/en/listings/condo-for-sale-jry-condo-rama-9-1-bedroom-5th-floor-near-huamark-town-center-line-id-247sbpis---3859158
University/College,University of the Thai Chamber of Commerce,university-of-the-thai-chamber-of-commerce,https://propertyhub.in.th/en/listings/condo-for-sale-levo-ladprao-18-1-bedroom-4th-floor-near-central-ladprao-line-id-454hhbsx---3859193
University/College,University of the Thai Chamber of Commerce,university-of-the-thai-chamber-of-commerce,https://propertyhub.in.th/en/listings/condo-for-sale-the-address-asoke-1-bedroom-40th-floor-near-mrt-phetchaburi-line-id-454hhbsx---3859201
University/College,University of the Thai Chamber of Commerce,university-of-the-thai-chamber-of-commerce,https://propertyhub.in.th/en/listings/condo-for-sale-ideo-ratchada-sutthisan-2-bedrooms-19th-floor-near-mrt-sutthisan-line-id-454hhbsx---3864967
University/College,University of the Thai Chamber of Commerce,university-of-the-thai-chamber-of-commerce,https://propertyhub.in.th/en/listings/condo-for-sale-life-asoke-rama-9-studo-14th-floor-building-a-floor-near-yu-charoen-market-line-id-454hhbsx---3864988
University/College,University of the Thai Chamber of Commerce,university-of-the-thai-chamber-of-commerce,https://propertyhub.in.th/en/listings/condo-for-sale-jry-condo-rama-9-1-bedroom-2nd-floor-near-huamark-town-center-line-id-247sbpis---3865011
University/College,University of the Thai Chamber of Commerce,university-of-the-thai-chamber-of-commerce,https://propertyhub.in.th/en/listings/condo-for-sale-life-one-wireless-1-bedroom-18th-floor-near-central-chidlom-line-id-167hmxgo---3865027
University/College,University of the Thai Chamber of Commerce,university-of-the-thai-chamber-of-commerce,https://propertyhub.in.th/en/listings/condo-for-sale-ratchada-prestige-ladprao-48-studo-floor-2-building-b-near-central-ladprao-line-id-454hhbsx---3867044
University/College,University of the Thai Chamber of Commerce,university-of-the-thai-chamber-of-commerce,https://propertyhub.in.th/en/listings/condo-for-sale-quinn-ratchada-17-1-bedroom-5th-floor-building-a-near-mrt-sutthisan-line-id-454hhbsx---3868746
University/College,University of the Thai Chamber of Commerce,university-of-the-thai-chamber-of-commerce,https://propertyhub.in.th/en/listings/condo-for-sale-noble-revent-phayathai-studio-22nd-floor-near-bts-phaya-thai-line-id-247sbpis---3868759
University/College,University of the Thai Chamber of Commerce,university-of-the-thai-chamber-of-commerce,https://propertyhub.in.th/en/listings/condo-for-sale-metro-luxe-rose-gold-phaholyothin-sutthisan-1-bedroom-8th-floor-building-a-near-ming-khwan-market-line-id-247sbpis---3868774
University/College,University of the Thai Chamber of Commerce,university-of-the-thai-chamber-of-commerce,https://propertyhub.in.th/en/listings/condo-for-sale-ratchada-prestige-ladprao-48-studio-floor-5-building-a-near-central-ladprao-line-id-454hhbsx---3868783
University/College,University of the Thai Chamber of Commerce,university-of-the-thai-chamber-of-commerce,https://propertyhub.in.th/en/listings/condo-for-sale-chapter-one-the-campus-ladprao-1-studio-6th-floor-near-union-mall-line-id-167hmxgo---3872163
University/College,University of the Thai Chamber of Commerce,university-of-the-thai-chamber-of-commerce,https://propertyhub.in.th/en/listings/condo-for-sale-the-kris-express-2-1-bedroom-2nd-floor-near-mrt-ratchadaphisek-line-id-167hmxgo---3872169
University/College,University of the Thai Chamber of Commerce,university-of-the-thai-chamber-of-commerce,https://propertyhub.in.th/en/listings/condo-for-sale-u-delight-huai-khwang-station-1-bedroom-11th-floor-building-a-near-rama-9-hospital-line-id-454hhbsx---3872191
University/College,University of the Thai Chamber of Commerce,university-of-the-thai-chamber-of-commerce,https://propertyhub.in.th/en/listings/condo-for-sale-ideo-verve-ratchaprarop-2-bedrooms-19th-floor-near-indra-square-line-id-247sbpis---3872195
University/College,University of the Thai Chamber of Commerce,university-of-the-thai-chamber-of-commerce,https://propertyhub.in.th/en/listings/condo-for-sale-the-kris-extra-4-studo-4th-floor-building-c-near-the-street-ratchada-line-id-247sbpis---3874129
University/College,University of the Thai Chamber of Commerce,university-of-the-thai-chamber-of-commerce,https://propertyhub.in.th/en/listings/condo-for-sale-aspire-asoke-ratchada-1-bedroom-3rd-floor-building-c-near-din-daeng-market-line-id-167hmxgo---3874142
University/College,University of the Thai Chamber of Commerce,university-of-the-thai-chamber-of-commerce,https://propertyhub.in.th/en/listings/condo-for-sale-life-asoke-1-bedroom-12th-floor-building-s-size-30-sq-m-near-mrt-phetchaburi-line-id-167hmxgo---3874158
University/College,University of the Thai Chamber of Commerce,university-of-the-thai-chamber-of-commerce,https://propertyhub.in.th/en/listings/sale-the-line-jatujak-1-bedroom-1-bathroom-floor-16th-size-34sqm-mrt-jatujak-and-bts-mo-chit-line-id-454hhbsx---3874172
University/College,University of the Thai Chamber of Commerce,university-of-the-thai-chamber-of-commerce,https://propertyhub.in.th/en/listings/condo-for-sale-humble-living-at-supareuk-1-bedroom-4th-floor-near-mrt-sutthisan--aa5d0952---3880374
University/College,University of the Thai Chamber of Commerce,university-of-the-thai-chamber-of-commerce,https://propertyhub.in.th/en/listings/condo-for-sale-tc-green-rama-9-2-bedrooms-23rd-floor-building-b-near-mrt-rama-9--a1f608cc---3882152
University/College,University of the Thai Chamber of Commerce,university-of-the-thai-chamber-of-commerce,https://propertyhub.in.th/en/listings/condo-for-sale-chateau-in-town-ratchada-10-2-bedrooms-5th-floor-near-central-rama-9--a3b308f6---3884569
University/College,University of the Thai Chamber of Commerce,university-of-the-thai-chamber-of-commerce,https://propertyhub.in.th/en/listings/condo-for-sale-life-one-wireless-1-bedroom-14th-floor-near-central-chidlom--a8b40943---3884627
University/College,University of the Thai Chamber of Commerce,university-of-the-thai-chamber-of-commerce,https://propertyhub.in.th/en/listings/condo-for-sale-ideo-q-victory-2-bedrooms-24th-floor-near-century-mall--ab9c099a---3884631
University/College,University of the Thai Chamber of Commerce,university-of-the-thai-chamber-of-commerce,https://propertyhub.in.th/en/listings/condo-for-sale-the-esse-at-singha-complex-1-bedroom-16th-floor-near-arl-makkasan--a77c091d---3886245
University/College,University of the Thai Chamber of Commerce,university-of-the-thai-chamber-of-commerce,https://propertyhub.in.th/en/listings/condo-for-sale-aspire-asoke-ratchada-1-bedroom-2nd-floor-building-d-near-din-daeng-market--9e270894---3886285
University/College,University of the Thai Chamber of Commerce,university-of-the-thai-chamber-of-commerce,https://propertyhub.in.th/en/listings/condo-for-sale-ratchada-city-condo-1-bedroom-3rd-floor-building-c-near-identity-kindergarten---3886288
University/College,University of the Thai Chamber of Commerce,university-of-the-thai-chamber-of-commerce,https://propertyhub.in.th/en/listings/condo-for-sale-ideo-ratchada-sutthisan-1-bedroom-10th-floor-near-muang-thai-phatra-market---3886294
University/College,University of the Thai Chamber of Commerce,university-of-the-thai-chamber-of-commerce,https://propertyhub.in.th/en/listings/sell-​​ideo-mobi-rama-9-duplex-48-square-meters-1-bedroom-27th-floor-city-view---3890032
University/College,University of the Thai Chamber of Commerce,university-of-the-thai-chamber-of-commerce,https://propertyhub.in.th/en/listings/condo-for-sale-life-one-wireless-1-bedroom-20th-floor-near-bts-ploenchit--a6b60910---3890036
University/College,University of the Thai Chamber of Commerce,university-of-the-thai-chamber-of-commerce,https://propertyhub.in.th/en/listings/condo-for-sale-lert-ubon-sky-life-tower-2-bedrooms-7th-floor-near-mrt-phahon-yothin---3890054
University/College,University of the Thai Chamber of Commerce,university-of-the-thai-chamber-of-commerce,https://propertyhub.in.th/en/listings/condo-for-sale-life-asoke-rama-9-1-bedroom-33rd-floor-building-a-near-yu-charoen-market---3891830
University/College,University of the Thai Chamber of Commerce,university-of-the-thai-chamber-of-commerce,https://propertyhub.in.th/en/listings/condo-for-sale-tc-green-rama-9-1-bedroom-16th-floor-building-d-near-mrt-rama-9--b51609af---3891836
University/College,University of the Thai Chamber of Commerce,university-of-the-thai-chamber-of-commerce,https://propertyhub.in.th/en/listings/condo-for-sale-the-saint-residences-1-bedroom-28th-floor-building-c-near-mrt-phahon-yothin--affa0996---3893477
University/College,University of the Thai Chamber of Commerce,university-of-the-thai-chamber-of-commerce,https://propertyhub.in.th/en/listings/condo-for-sale-life-one-wireless-1-bedroom-18th-floor-near-central-chidlom--ab2a0994---3893492
University/College,University of the Thai Chamber of Commerce,university-of-the-thai-chamber-of-commerce,https://propertyhub.in.th/en/listings/condo-for-sale-chewathai-residence-asoke-duplex-10th-floor-near-mrt-rama-9--a4f108f0---3896770
University/College,University of the Thai Chamber of Commerce,university-of-the-thai-chamber-of-commerce,https://propertyhub.in.th/en/listings/circle-1-petchburi-36-2-bedrooms-25th-floor-near-mrt-phetchaburi--a83f091b---3898332
University/College,University of the Thai Chamber of Commerce,university-of-the-thai-chamber-of-commerce,https://propertyhub.in.th/en/listings/condo-for-sale-a-space-id-asoke-ratchada-2-bedrooms-22nd-floor-near-the-stock-exchange-of-thailand--b79b09b5---3898355
University/College,University of the Thai Chamber of Commerce,university-of-the-thai-chamber-of-commerce,https://propertyhub.in.th/en/listings/condo-for-sale-ashton-asoke-rama-9-1-bedroom-size-37-sq-m-16th-floor-alpha-building-near-yu-charoen-market--aa4d099c---3901922
University/College,University of the Thai Chamber of Commerce,university-of-the-thai-chamber-of-commerce,https://propertyhub.in.th/en/listings/condo-for-sale-rhythm-ratchada-1-bedroom-27th-floor-building-b-near-mrt-ratchadaphisek--b2990964---3901929
University/College,University of the Thai Chamber of Commerce,university-of-the-thai-chamber-of-commerce,https://propertyhub.in.th/en/listings/condo-for-sale-xt-huai-khwang-1-bedroom-15th-floor-building-a-near-the-street-ratchada---3901961
University/College,University of the Thai Chamber of Commerce,university-of-the-thai-chamber-of-commerce,https://propertyhub.in.th/en/listings/condo-for-sale-i-house-laguna-garden-studio-floor-6-building-b-near-mrt-phetchaburi-line-id-247sbpis---3836374
University/College,University of the Thai Chamber of Commerce,university-of-the-thai-chamber-of-commerce,https://propertyhub.in.th/en/listings/condo-for-sale-life-ratchada-ladprao-36-2-bedrooms-6th-floor-building-a-near-mrt-lat-phrao-line-id-247sbpis---3838272
University/College,University of the Thai Chamber of Commerce,university-of-the-thai-chamber-of-commerce,https://propertyhub.in.th/en/listings/condo-for-sale-ideo-ratchada-sutthisan-studo-22nd-floor-near-muang-thai-phatra-market-line-id-247sbpis---3839263
University/College,University of the Thai Chamber of Commerce,university-of-the-thai-chamber-of-commerce,https://propertyhub.in.th/en/listings/condo-for-sale-lumpini-park-vibhavadi-chatuchak-studio-20th-floor-near-bts-mo-chit-line-id-454hhbsx---3839287
University/College,University of the Thai Chamber of Commerce,university-of-the-thai-chamber-of-commerce,https://propertyhub.in.th/en/listings/condo-for-sale-life-ladprao-18-1-bedroom-30th-floor-near-mrt-ladprao-2-line-id-454hhbsx---3843208
University/College,University of the Thai Chamber of Commerce,university-of-the-thai-chamber-of-commerce,https://propertyhub.in.th/en/listings/condo-for-sale-lumpini-ville-cultural-center-1-bedroom-5th-floor-building-d2-near-mrt-huai-khwang-line-id-454hhbsx---3849724
University/College,University of the Thai Chamber of Commerce,university-of-the-thai-chamber-of-commerce,https://propertyhub.in.th/en/listings/condo-for-sale-lumpini-place-rama-9-ratchada-2-bedrooms-7th-floor-building-b-near-mrt-rama-9-line-id-167hmxgo---3849736
University/College,University of the Thai Chamber of Commerce,university-of-the-thai-chamber-of-commerce,https://propertyhub.in.th/en/listings/for-sale-villa-asoke-duplex-room-size-80-sqm-mrt-phetchaburi-line-id-167hmxgo--b38209e6---3851942
University/College,University of the Thai Chamber of Commerce,university-of-the-thai-chamber-of-commerce,https://propertyhub.in.th/en/listings/condo-for-sale-noble-rede-1-bedroom-6th-floor-near-soi-aree-market-line-id-454hhbsx---3851990
University/College,University of the Thai Chamber of Commerce,university-of-the-thai-chamber-of-commerce,https://propertyhub.in.th/en/listings/for-sale-the-kris-express-2-2-bedroom-size-75-sqm-beautiful-room-6-floor-city-view-near-mrt-ratchada-station-line-id-167hmxgo--a9580946---3867002
University/College,University of the Thai Chamber of Commerce,university-of-the-thai-chamber-of-commerce,https://propertyhub.in.th/en/listings/condo-for-sale-q-chidlom-phetchaburi-1-bedroom-25th-floor-near-bts-chidlom-line-id-167hmxgo---3867046
University/College,University of the Thai Chamber of Commerce,university-of-the-thai-chamber-of-commerce,https://propertyhub.in.th/en/listings/condo-for-sale-supalai-wellington-2-bedrooms-14th-floor-building-9-near-siam-niramit-theater-line-id-247sbpis---3867080
University/College,University of the Thai Chamber of Commerce,university-of-the-thai-chamber-of-commerce,https://propertyhub.in.th/en/listings/condo-for-sale-royal-tower-3-studio-5th-floor-near-shinawatra-university-line-id-247sbpis---3868793
University/College,University of the Thai Chamber of Commerce,university-of-the-thai-chamber-of-commerce,https://propertyhub.in.th/en/listings/condo-for-sale-whizdom-avenue-ratchada-ladprao-studio-19th-floor-near-mrt-lat-phrao-line-id-247sbpis---3868801
University/College,University of the Thai Chamber of Commerce,university-of-the-thai-chamber-of-commerce,https://propertyhub.in.th/en/listings/condo-for-sale-q-asoke-2-bedroom-17th-floor-near-mrt-phetchaburi-line-id-167hmxgo---3872155
University/College,University of the Thai Chamber of Commerce,university-of-the-thai-chamber-of-commerce,https://propertyhub.in.th/en/listings/condo-for-sale-diamond-ratchada-cool-house-studio-2nd-floor-near-mrt-huai-khwang-line-id-454hhbsx---3872223
University/College,University of the Thai Chamber of Commerce,university-of-the-thai-chamber-of-commerce,https://propertyhub.in.th/en/listings/condo-for-sale-xt-huai-khwang-1-bedroom-6th-floor-building-b-near-mrt-huai-khwang-line-id-454hhbsx---3874098
University/College,University of the Thai Chamber of Commerce,university-of-the-thai-chamber-of-commerce,https://propertyhub.in.th/en/listings/condo-for-sale-ratchada-city-18-1-bedroom-7th-floor-building-p-near-chanhunbamphen-school-line-id-454hhbsx---3874140
University/College,University of the Thai Chamber of Commerce,university-of-the-thai-chamber-of-commerce,https://propertyhub.in.th/en/listings/exclusive-condo-for-sale-diamond-ratchada-city-plus-1-bedroom-6th-floor-near-mrt-huai-khwang-line-id-247sbpis--af230954---3874168
University/College,University of the Thai Chamber of Commerce,university-of-the-thai-chamber-of-commerce,https://propertyhub.in.th/en/listings/condo-for-sale-a-space-id-asoke-ratchada-1-bedroom-12th-floor-near-mrt-rama-9--b3b10a11---3882103
University/College,University of the Thai Chamber of Commerce,university-of-the-thai-chamber-of-commerce,https://propertyhub.in.th/en/listings/condo-for-sale-the-unique-10-ladprao-type-2-bedrooms-size-45-sqm-6th-floor-near-big-c-ladprao-2--a7e2090e---3882106
University/College,University of the Thai Chamber of Commerce,university-of-the-thai-chamber-of-commerce,https://propertyhub.in.th/en/listings/condo-for-sale-lumpini-park-rama-9-ratchada-1-bedroom-3rd-floor-building-2--ad3c094d---3882118
University/College,University of the Thai Chamber of Commerce,university-of-the-thai-chamber-of-commerce,https://propertyhub.in.th/en/listings/condo-for-sale-chapter-one-eco-ratchada-huai-khwang-studio-floor-5-building-e-near-central-rama-9--b66e09e6---3882120
University/College,University of the Thai Chamber of Commerce,university-of-the-thai-chamber-of-commerce,https://propertyhub.in.th/en/listings/for-sale-noble-revolve-ratchada-2-2-bedrooms-1-bathroom-39-sqm-near-mrt-cultural-center--b27709b6---3882131
University/College,University of the Thai Chamber of Commerce,university-of-the-thai-chamber-of-commerce,https://propertyhub.in.th/en/listings/condo-for-sale-formosa-ladprao-7-1-bedroom-3rd-floor-near-big-c-ladprao--b3ea09d3---3882141
University/College,University of the Thai Chamber of Commerce,university-of-the-thai-chamber-of-commerce,https://propertyhub.in.th/en/listings/exclusive-condo-for-sale-chateau-in-town-phaholyothin-11-1-bedroom-8th-floor-near-bts-saphan-khwai--b7c409d5---3884571
University/College,University of the Thai Chamber of Commerce,university-of-the-thai-chamber-of-commerce,https://propertyhub.in.th/en/listings/condo-for-sale-aspire-asoke-ratchada-1-bedroom-5th-floor-building-b-near-mrt-lat-phrao--b672096c---3886254
University/College,University of the Thai Chamber of Commerce,university-of-the-thai-chamber-of-commerce,https://propertyhub.in.th/en/listings/condo-for-sale-century-park-ladprao-2-bedrooms-5th-floor-building-a-near-mrt-ladprao--aca50963---3886260
University/College,University of the Thai Chamber of Commerce,university-of-the-thai-chamber-of-commerce,https://propertyhub.in.th/en/listings/condo-for-sale-diamond-ratchada-city-plus-1-bedroom-2nd-floor-near-huai-khwang-terrace--b6630a1e---3886268
University/College,University of the Thai Chamber of Commerce,university-of-the-thai-chamber-of-commerce,https://propertyhub.in.th/en/listings/condo-for-sale-ideo-q-victory-2-bedrooms-24th-floor-near-century-mall--97800898---3886277
University/College,University of the Thai Chamber of Commerce,university-of-the-thai-chamber-of-commerce,https://propertyhub.in.th/en/listings/condo-for-sale-i-house-laguna-garden-1-bedroom-5th-floor-building-a-near-piyavate-hospital---3890064
University/College,University of the Thai Chamber of Commerce,university-of-the-thai-chamber-of-commerce,https://propertyhub.in.th/en/listings/condo-for-sale-the-seed-ratchada-huay-kwang-1-bedroom-5th-floor-building-b-near-mrt-huai-khwang--b6fb097e---3890066
University/College,University of the Thai Chamber of Commerce,university-of-the-thai-chamber-of-commerce,https://propertyhub.in.th/en/listings/condo-for-sale-life-asoke-rama-9-1-bedroom-15th-floor-near-mrt-rama-9--a9b20970---3890086
