project_id,project_name,address,ceiling_height,completed_on,no_building,no_floor,total_units,utility_fee,bicycle_parking,cctv,convenience_store,fingerprint_access_control,fitness,jacuzzi,keycard_access_control,kids_playground,library,lift,massage_room,park_bbq_areas,parking,restaurant,sauna,security,shuttle_service,steam_room,swimming_pool,wifi,lat,lon,gg_address
1695,Pathumwan Resort,Ratchathewi Bangkok,,1997.0,1.0,39.0,690.0,,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,13.754611332432393,100.5344973259578,"79 Phaya Thai Rd, Thanon Phaya Thai, Ratchathewi, Bangkok 10400泰國"
1696,Patong Bay Hill Phase 2,Kathu Phuket,,2021.0,4.0,5.0,199.0,,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,7.877451432432393,98.2987386259578,"V7GX+XFQ, Soi Veerakit, Kathu, Kathu District, Phuket 83150泰國"
1697,Patong Bay Seaview Residence,23 Kathu Phuket,- m.,2022.0,26.0,3.0,454.0,,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,7.906631471066451,98.3051282928716,"W844+M32 Unnamed Road Pa Tong, Kathu District, Phuket 83150泰國"
1698,Patong Grand Condotel,Kathu Phuket,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.900240332432393,98.3023138259578,"49 Rat-U-thit 200 Pee Road, Patong,, Kathu, Kathu District, Phuket, 泰國"
1699,Patong Loft Condominium,Kathu Phuket,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.902148132432393,98.3081823259578,"507, Apartment #, 39/61 Phrabaramee Rd, Pa Tong, Kathu District, Phuket 83150泰國"
1700,Patong Tower condominium,Kathu Phuket,,2012.0,1.0,31.0,342.0,,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,7.891601032432392,98.2956183259578,"110, 130 Thawewong Rd, Pa Tong, Kathu District, Phuket 83150泰國"
1701,Pattanachat Place,Phaya Thai Bangkok,,1998.0,1.0,9.0,,,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,13.765448632432392,100.5410114259578,"24, ถ.พหลโยธิน, แขวงสามเสนใน เขตพญาไท กรุงเทพฯ, 10400 10400泰國"
1702,Pattanakarn Life Complex,Suan Luang Bangkok,- m.,1994.0,8.0,10.0,,18.0,1,1,1,0,1,0,1,1,0,1,0,1,1,1,0,1,0,0,1,1,13.73842737106645,100.6179524928716,"1339 147 Phatthanakan Rd, Suan Luang, Bangkok 10250泰國"
1703,Pattarapa Place,Bang Sao Thong Samut Prakarn,,,2.0,7.0,,,0,1,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,13.59336567106645,100.8294043928716,"Pattarapa Place - Building 2, Bang Sao Thong, Bang Sao Thong District, Samut Prakan 10540泰國"
1704,Pattaya Beach,Bang Lamung Chonburi,,1992.0,1.0,14.0,0.0,,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,12.939041232432393,100.8720540259578,泰國春武里府
1705,Pattaya City Resort,Bang Lamung Chonburi,- m.,2016.0,3.0,8.0,192.0,,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,12.928859971066451,100.8786841928716,"218/2-3 Moo 10, Pattaya City, Bang Lamung District, Chon Buri 20260泰國"
1706,Pattaya Condotel Chain,Bang Lamung Chonburi,,1993.0,1.0,15.0,299.0,,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,12.873779132432393,100.89142252595781,"250/268 Bang Lamung District, Chon Buri 20260泰國"
1707,Pattaya Del Rey,Bang Lamung Chonburi,- m.,1995.0,1.0,5.0,,,0,1,1,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,13.008888432432393,100.9283273259578,"2W5H+H84, Tambon Bang Lamung, Bang Lamung District, Chon Buri 20150泰國"
1708,Pattaya Heights,Bang Lamung Chonburi,,2008.0,1.0,7.0,0.0,,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,12.918757432432393,100.8696053259578,"144/190 หมู่ 10 Phratamnak 1 Alley, ตำบล หนองปรือ Bang Lamung District, Chon Buri 20150泰國"
1709,Pattaya Hill Resort,Bang Lamung Chonburi,,1991.0,1.0,23.0,245.0,20.0,0,1,1,0,1,0,0,0,0,1,0,1,1,1,0,1,0,0,1,0,12.917423171066451,100.8658004928716,"Phra Tamnak, Pattaya City, Bang Lamung District, Chon Buri 20150泰國"
1710,Pattaya Housing Authority,Bang Lamung Chonburi,- m.,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.964383332432392,100.9223970259578,"3240, Muang Pattaya, Bang Lamung District, Chon Buri 20150泰國"
1711,Pattaya Klang Center Point,Bang Lamung Chonburi,,2008.0,2.0,27.0,230.0,30.0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,12.938308632432392,100.89424012595781,"WVQV+8MH, Muang Pattaya, Bang Lamung District, Chon Buri 20150泰國"
1712,Pattaya Plaza Condotel,Bang Lamung Chonburi,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.929136232432393,100.9025296259578,"Soi Sukhumvit, Pattaya City, Bang Lamung District, Chon Buri 20150泰國"
1713,Pattaya Posh,Bang Lamung Chonburi,,2016.0,1.0,35.0,439.0,,0,1,0,0,1,0,1,0,0,1,0,1,1,0,1,1,0,0,1,0,12.949884132432393,100.9020391259578,"88 N Pattaya Rd, Pattaya City, Bang Lamung District, Chon Buri 20150泰國"
1714,Pattaya tower,Bang Lamung Chonburi,,2000.0,1.0,9.0,0.0,,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,12.94473037106645,100.8863981928716,"soi4, 133 m9, N Pattaya Rd, Bang Lamung District, Chon Buri, 泰國"
1715,Pause ID,Muang Samut Prakarn Samut Prakarn,2.4 m.,2017.0,1.0,8.0,201.0,,0,1,0,0,1,0,1,0,1,1,0,1,1,0,0,1,1,0,1,0,13.655070732432392,100.6074574259578,"459 Sukhumvit 107, Samrong Nuea, Mueang Samut Prakan District, Samut Prakan 10270泰國"
1716,Pause Sukhumvit 107,Muang Samut Prakarn Samut Prakarn,2.4 m.,2016.0,2.0,8.0,157.0,38.0,0,1,0,0,1,1,1,0,0,1,0,1,1,0,0,1,0,0,1,1,13.657989032432393,100.6051093259578,"Sukhumvit 107, Bangkok 10270泰國"
1717,Pause Sukhumvit 115,Muang Samut Prakarn Samut Prakarn,,2016.0,2.0,8.0,310.0,,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,13.636512632432392,100.5945759259578,"Sukhumvit Road, Thepharak, Mueang, Samut Prakan 10270泰國"
1718,Peak Condominium,Bang Lamung Chonburi,,1986.0,1.0,8.0,29.0,,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,12.921111632432392,100.8620050259578,"WVC6+CRR, Muang Pattaya, Bang Lamung District, Chon Buri 20150泰國"
1719,Pearl Garden,Bang Rak Bangkok,,1999.0,1.0,16.0,69.0,,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,13.724052571066451,100.5328318928716,"Pearl Garden Condominium 29 Phiphat 2, Silom, Bang Rak, Bangkok 10500泰國"
1720,Pearl Residences Sukhumvit 24,Khlong Toei Bangkok,,2012.0,1.0,7.0,78.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.727767032432393,100.5666348259578,"P Residences, 99 Soi Methi Niwet, Khlong Tan, Khlong Toei, Bangkok 10110泰國"
1721,Pela Wutthakat,Thon Buri Bangkok,2.5 m.,2016.0,1.0,22.0,190.0,40.0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,13.713282732432393,100.4716625259578,"129 Thanon Wutthakat, Talat Phlu, Thon Buri, Bangkok 10600泰國"
1722,Penroong Condo View,Si Racha Chonburi,,1994.0,1.0,13.0,487.0,,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,13.19140247106645,100.9338523928716,"168/5 Bang Phra, Si Racha District, Chon Buri 20110泰國"
1723,Pensiri Place,Chatuchak Bangkok,,1994.0,1.0,7.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.832527232432392,100.5738964259578,"RHMF+2H6 ซอย 2 Sena Nikhom, Chatuchak, Bangkok 10900泰國"
1724,Penthouse Condominium 2,Watthana Bangkok,,,1.0,6.0,,,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,13.722957932432392,100.5882272259578,"538 Chaiyaphruek Yeak 8 Alley, Phra Khanong Nuea, Watthana, Bangkok 10110泰國"
1725,Penthouse Condominium 3,Watthana Bangkok,,2019.0,1.0,4.0,0.0,,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,13.720922032432393,100.5885377259578,"3 PENTHOUSE CONDOMINIUM บ้านเลขที่ 45 Penthouse Condominium 3, ซอยสุขุมวิท 65, แขวงพระโขนงเหนือ เขตวัฒนา, กรุงเทพฯ 10110 45 65 Ekkamai 10 Alley, Phra Khanong Nuea, Watthana, Bangkok 10110泰國"
1726,Petch 9 Tower,Ratchathewi Bangkok,,1994.0,1.0,3.0,,,1,1,0,0,1,0,1,0,0,1,0,0,1,1,1,1,0,0,1,0,13.753343332432392,100.53413792595781,"คอนโดมิเนียม 555 Phetchaburi 9 Alley, Thanon Phaya Thai, Ratchathewi, Bangkok 10400泰國"
1727,Phahol Metro,Phaya Thai Bangkok,,2005.0,1.0,8.0,164.0,,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,13.786612132432392,100.5483099259578,"2 Phahon Yothin 14, Samsen Nai, Phaya Thai, Bangkok 10400泰國"
1728,Phahonyothin Park Condominium,Phaya Thai Bangkok,,,1.0,7.0,,,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,13.786379332432393,100.5539493259578,"127 Phahonyothin 14, Samsen Nai, Phaya Thai, Bangkok 10400泰國"
1729,Phanason City Condominium,Muang Phuket Phuket,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.893003171066451,98.3017029928716,"192 ผังเมือง Kathu District, 83150泰國"
1730,Phasuk Place,Phaya Thai Bangkok,,1996.0,1.0,8.0,97.0,,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,13.77787097106645,100.5383810928716,"Phasuk Place, 1 Phasuk Place, แขวงพญาไท Phaya Thai, Bangkok 10400泰國"
1731,Phatphairin Condotown,Khlong Sam Wa Bangkok,,,,8.0,130.0,,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,13.744753671066452,100.5675906928716,"PHV9+W24, Soi Sukhumvit 31, Khlong Toei Nuea, Watthana, Bangkok 10110泰國"
1732,Phatsana Garden,Watthana Bangkok,,1995.0,1.0,21.0,28.0,,0,1,0,0,1,0,1,1,0,1,0,1,1,0,1,1,0,0,1,0,13.726574932432392,100.5882735259578,"19 Ekkamai 6 Alley, Phra Khanong Nuea, Watthana, Bangkok 10110泰國"
1733,Phattara Sripat Tower,Suan Luang Bangkok,,1997.0,2.0,9.0,435.0,,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,13.73309407106645,100.6382984928716,"Phatthanakan 54 Alley, Suan Luang, Bangkok 10250泰國"
1734,Phayapirom Regent Taksin-Sathorn,Thon Buri Bangkok,,2005.0,1.0,8.0,210.0,,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,13.71390457106645,100.4857989928716,"PF7P+H87, Soi Somdet Phrachao Taksin 22 (Rong Phayaban Thahan Ruea), Bukkhalo, Thon Buri, Bangkok 10600泰國"
1735,Phayathai Place,Ratchathewi Bangkok,,1995.0,1.0,29.0,458.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.75845817106645,100.5339690928716,"471 Thanon Si Ayutthaya, Thung Phaya Thai, Ratchathewi, Bangkok 10400泰國"
1736,Phayathai Plaza,Ratchathewi Bangkok,,1994.0,2.0,5.0,635.0,,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,13.756222671066451,100.5327433928716,"128/72 Phaya Thai Rd, Thung Phaya Thai, Ratchathewi, Bangkok 10400泰國"
1737,Phirom Garden Residence,Watthana Bangkok,,1996.0,1.0,12.0,42.0,,0,1,0,0,1,0,1,1,0,1,0,1,1,0,0,1,0,0,1,0,13.732440032432393,100.5721933259578,"ซอย Sukhumvit 41 Alley, Khlong Tan Nuea, Watthana, Bangkok 10250泰國"
1738,Phuket Avenue Condo,Muang Phuket Phuket,,,,,,,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,7.889045232432393,98.3899739259578,"61 18 Thep Krasattri Rd, Tambon Talat Yai, Mueang Phuket District, Phuket 83000泰國"
1739,Phuket Housing (Thalang),Thalang Phuket,- m.,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.00916587106645,98.3415340928716,"19/3, 19, Thep Krasattri Rd, Si Sunthon, Thalang District, Phuket, 泰國"
1740,Phuket Palace,Kathu Phuket,,,1.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.880091371066451,98.2930934928716,"4, 169 Sirirat Rd, Pa Tong, Kathu District, Phuket 83150泰國"
1741,Phuket Villa Patong Beach,Kathu Phuket,- m.,2010.0,1.0,7.0,201.0,,0,1,1,0,1,0,1,0,0,1,0,1,1,1,1,1,0,0,1,1,7.893002032432393,98.3017043259578,"192 ผังเมือง Kathu District, 83150泰國"
1742,Phuphatara Rayong,Klaeng Rayong,,2011.0,3.0,14.0,,,0,1,1,0,1,0,1,1,0,1,0,1,1,1,1,1,0,0,1,1,12.629472032432393,101.5539585259578,"JHH3+QHP, Chakphong, Klaeng District, Rayong 21190泰國"
1743,Phyll Phahol 34,Chatuchak Bangkok,2.50 m.,2019.0,4.0,8.0,358.0,,0,1,0,0,1,1,1,0,1,1,0,1,1,0,0,1,0,0,1,0,13.836388132432392,100.5742795259578,"2098 Phahonyothin Road, Sena Nikhom, Chatuchak, Bangkok 10900泰國"
1744,Pi Condominium,Pak Kret Nonthaburi,2.43 m.,2014.0,1.0,8.0,77.0,,0,1,0,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,13.911413471066451,100.5024800928716,"WG62+HX9, Tambon Pak Kret, Pak Kret District, Nonthaburi 11120泰國"
1745,Piboon Condoville,Bang Sue Bangkok,,2007.0,4.0,9.0,,20.0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,13.827386971066451,100.5352425928716,"47 202 Soi Supha Ruam, Wong Sawang, Bang Sue, Bangkok 10800泰國"
1746,Piemrak Ratchadapisek-Thapra,Thon Buri Bangkok,,1995.0,2.0,22.0,955.0,,0,1,1,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,1,13.707709332432392,100.4800810259578,"ถนนรัชดา-ท่าพระ, ท่าพระ, Ratchadaphisek Rd, Dao Khanong, Thon Buri, Bangkok 10600泰國"
1747,Pier 93,Thanyaburi Pathumthani,,,1.0,7.0,77.0,,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,14.00193407106645,100.69376309287159,"93/353, Bueng Yitho, Thanyaburi District, Pathum Thani 12130泰國"
1748,Pikul Place,Sathon Bangkok,,1998.0,1.0,15.0,16.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.719335632432392,100.5277379259578,"29 Soi Sathon 9, Yan Nawa, Sathon, Bangkok 10120泰國"
1749,Ping Condo The Center piece,Muang Chiang Mai Chiang Mai,,2015.0,,6.0,,,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,18.77270133243239,98.9927859259578,"2 ถ Wiang Ping Road, อ.เมือง, Mueang Chiang Mai District, Chiang Mai 50100泰國"
1750,Ping plus Condo,Muang Chiang Mai Chiang Mai,,2021.0,1.0,8.0,79.0,,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,18.77311183243239,98.9927097259578,"ออฟฟิตสำนักงานขายพิงค์ คอนโดมิเนียม เลขที่ 2 ถนน, Wiang Ping Road, เมือง, Chiang Mai 50100泰國"
1751,Pingpha,Bang Lamung Chonburi,,2006.0,1.0,8.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.952635932432392,100.8830305259578,"XV3M+362, Muang Pattaya, Bang Lamung District, Chon Buri 20150泰國"
1752,Pinklao River Park View,Bang Phlat Bangkok,,1997.0,1.0,14.0,297.0,,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,0,1,0,13.781646732432392,100.4683144259578,"131 19 Borommaratchachonnani Rd, Arun Amarin, Bangkok Noi, Bangkok 10700泰國"
1753,Pinkrao Pavilion,Bang Phlat Bangkok,,,2.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.784270232432393,100.4761876259578,"119/1 ซอย บรมราชชนนี 4 Borommaratchachonnani Rd, Bang Bumru, Bang Phlat, Bangkok 10700泰國"
1754,Pipat Place,Bang Rak Bangkok,,2002.0,1.0,8.0,129.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.723925732432393,100.5327411259578,"37 Soi Sathon 6, Silom, Bang Rak, Bangkok 10500泰國"
1755,Pisawit Tower,Chatuchak Bangkok,,1994.0,1.0,12.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.820333832432393,100.5707024259578,"614/139 ซอย พหลโยธิน 24 Chom Phon, Chatuchak, Bangkok 10900泰國"
1756,Piya Residence,Khlong Toei Bangkok,,2017.0,1.0,18.0,82.0,,0,1,0,0,1,0,1,1,0,1,0,1,1,0,0,1,0,0,1,0,13.726720932432393,100.5721779259578,"5, ซอยสุขุมวิท 30 (สันตินฤมาน) ถนนสุขุมวิท, แขวงคลองตัน เขตคลองเตย กรุงเทพมหานคร, 10110 10110泰國"
